"experiment_name","trial_id","param_name","param_value","timestep","node_id","communication_style","ranking","delta_ranking","reason"
"er_sweep","2","p","0.2","7","35","Passive-Aggressive","7","0","while some may enjoy the sweetness, I find the savory flavors to be a more balanced and harmonious combination, making it a worthwhile addition to traditional pizza"
"er_sweep","2","p","0.2","8","35","Passive-Aggressive","9","2",""
"er_sweep","2","p","0.2","9","35","Passive-Aggressive","9","0","pineapple's sweetness and juiciness balance out the savory flavors, creating a harmonious and refreshing twist that elevates the pizza experience, making it a worthwhile addition to the classic dish"
"er_sweep","2","p","0.2","10","35","Passive-Aggressive","8","-1",""
"er_sweep","2","p","0.2","11","35","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","12","35","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","13","35","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","14","35","Passive-Aggressive","9","1",""
"er_sweep","2","p","0.2","0","36","Passive-Aggressive","3","0",""
"er_sweep","2","p","0.2","1","36","Passive-Aggressive","3","0",""
"er_sweep","2","p","0.2","2","36","Passive-Aggressive","3","0","pineapple's sweetness complements savory flavors, adding a refreshing twist to traditional pizza"
"er_sweep","2","p","0.2","3","36","Passive-Aggressive","8","5",""
"er_sweep","2","p","0.2","4","36","Passive-Aggressive","8","0","pineapple's sweetness balances out the savory flavors, creating a harmonious and refreshing twist on traditional pizza, making it a worthwhile addition to the classic dish"
"er_sweep","2","p","0.2","5","36","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","6","36","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","7","36","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","8","36","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","9","36","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","10","36","Passive-Aggressive","7","-1",""
"er_sweep","2","p","0.2","11","36","Passive-Aggressive","7","0",""
"er_sweep","2","p","0.2","12","36","Passive-Aggressive","7","0",""
"er_sweep","2","p","0.2","13","36","Passive-Aggressive","8","1",""
"er_sweep","2","p","0.2","14","36","Passive-Aggressive","6","-2",""
"er_sweep","2","p","0.2","0","37","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","1","37","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","2","37","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","3","37","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","4","37","Passive-Aggressive","5","0","it's a matter of personal preference, and while some people may enjoy the unique flavor combination, others may find it too unusual or overpowering"
"er_sweep","2","p","0.2","5","37","Passive-Aggressive","8","3","pineapple's sweetness balances savory flavors, adding a refreshing twist to traditional pizza, and its unique flavor profile creates a harmonious balance that elevates the pizza experience"
"er_sweep","2","p","0.2","6","37","Passive-Aggressive","8","0","it's a matter of personal taste, and while some people may enjoy the unique flavor combination, others may find it too unusual or overpowering"
"er_sweep","2","p","0.2","7","37","Passive-Aggressive","9","1","while some may not appreciate the unconventional combination, it's a matter of personal preference and can be a refreshing twist on traditional pizza, adding a unique flavor profile that elevates the experience"
"er_sweep","2","p","0.2","8","37","Passive-Aggressive","8","-1",""
"er_sweep","2","p","0.2","9","37","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","10","37","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","11","37","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","12","37","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","13","37","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","14","37","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","15","37","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","0","38","Passive-Aggressive","7","0","it's a matter of personal preference and the toppings are a matter of debate, but pineapple brings a unique flavor that complements the cheese and sauce"
"er_sweep","2","p","0.2","1","38","Passive-Aggressive","8","1","it's a matter of personal taste, and some people might enjoy the sweetness of the pineapple, but it's a bit too"
"er_sweep","2","p","0.2","2","38","Passive-Aggressive","6","-2",""
"er_sweep","2","p","0.2","3","38","Passive-Aggressive","8","2",""
"er_sweep","2","p","0.2","4","38","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","5","38","Passive-Aggressive","8","0","it's a matter of personal preference, and while some people may enjoy the unique flavor combination, others may find it too unusual or overpowering"
"er_sweep","2","p","0.2","6","38","Passive-Aggressive","8","0","while some may not appreciate the unconventional combination, it's a matter of personal preference and can be a refreshing twist on traditional pizza, adding a unique flavor profile that elevates the experience"
"er_sweep","2","p","0.2","7","38","Passive-Aggressive","7","-1",""
"er_sweep","2","p","0.2","8","38","Passive-Aggressive","8","1",""
"er_sweep","2","p","0.2","9","38","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","10","38","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","11","38","Passive-Aggressive","9","1",""
"er_sweep","2","p","0.2","12","38","Passive-Aggressive","9","0",""
"er_sweep","2","p","0.2","13","38","Passive-Aggressive","8","-1",""
"er_sweep","2","p","0.2","14","38","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","15","38","Passive-Aggressive","8","0",""
"er_sweep","2","p","0.2","0","39","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","1","39","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","2","39","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","3","39","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","4","39","Passive-Aggressive","5","0",""
"er_sweep","2","p","0.2","5","39","Passive-Aggressive","5","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that elevates the pizza experience"
"er_sweep","2","p","0.2","6","39","Passive-Aggressive","7","2","pineapple's sweetness balances out the savory flavors, creating a harmonious and refreshing twist on traditional pizza, making it a worthwhile addition to the classic dish"
"er_sweep","2","p","0.2","7","39","Passive-Aggressive","8","1","pineapple's sweetness and juiciness add a refreshing twist to traditional pizza, making it a worthwhile addition to the classic dish"
"er_sweep","2","p","0.2","8","39","Passive-Aggressive","6","-2",""
"er_sweep","2","p","0.2","9","39","Passive-Aggressive","6","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that elevates the pizza experience, making it a worthwhile addition to the classic dish"
"er_sweep","2","p","0.2","10","39","Passive-Aggressive","7","1",""
"er_sweep","2","p","0.2","11","39","Passive-Aggressive","7","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that elevates the pizza experience, making it a worthwhile addition to the classic dish"
"er_sweep","2","p","0.2","12","39","Passive-Aggressive","8","1",""
"er_sweep","2","p","0.2","13","39","Passive-Aggressive","9","1",""
"er_sweep","2","p","0.2","14","39","Passive-Aggressive","9","0",""
"er_sweep","2","p","0.2","15","39","Passive-Aggressive","3","-6",""
"er_sweep","1","p","0.5","0","0","Assertive","5","0",""
"er_sweep","1","p","0.5","1","0","Assertive","5","0","the sweetness of the pineapple balances out the savory flavors of the cheese and sauce, creating a harmonious and refreshing combination that elevates the pizza experience"
"er_sweep","1","p","0.5","2","0","Assertive","9","4",""
"er_sweep","1","p","0.5","3","0","Assertive","9","0",""
"er_sweep","1","p","0.5","4","0","Assertive","9","0",""
"er_sweep","1","p","0.5","5","0","Assertive","9","0",""
"er_sweep","1","p","0.5","6","0","Assertive","9","0",""
"er_sweep","1","p","0.5","7","0","Assertive","9","0",""
"er_sweep","1","p","0.5","8","0","Assertive","9","0","pineapple adds a unique and refreshing twist to traditional pizza flavors, and its sweetness complements the savory flavors of cheese and sauce, making it a popular topping in some cuisines"
"er_sweep","1","p","0.5","9","0","Assertive","9","0","while pineapple can be a polarizing topping, its unique flavor dimension and versatility in different cuisines make it a fun and interesting option for pizza lovers"
"er_sweep","1","p","0.5","10","0","Assertive","8","-1",""
"er_sweep","1","p","0.5","11","0","Assertive","8","0","while pineapple's unique flavor dimension can be a game-changer, its sweetness can overpower other toppings and may not be suitable for every pizza style"
"er_sweep","1","p","0.5","12","0","Assertive","7","-1",""
"er_sweep","1","p","0.5","13","0","Assertive","7","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance of flavors"
"er_sweep","1","p","0.5","14","0","Assertive","9","2","pineapple adds a sweet and savory flavor combination that can elevate traditional pizza flavors, and its versatility allows it to pair well with various toppings"
"er_sweep","1","p","0.5","15","0","Assertive","8","-1",""
"er_sweep","1","p","0.5","0","1","Assertive","10","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that enhances the overall pizza experience"
"er_sweep","1","p","0.5","1","1","Assertive","9","-1","pineapple's sweetness complements savory flavors, creating a harmonious balance on pizza"
"er_sweep","1","p","0.5","2","1","Assertive","8","-1",""
"er_sweep","1","p","0.5","3","1","Assertive","8","0",""
"er_sweep","1","p","0.5","4","1","Assertive","8","0",""
"er_sweep","1","p","0.5","5","1","Assertive","8","0","pineapple's sweetness complements the savory flavors of cheese and meat, making it a popular topping in many cuisines, particularly in Hawaiian and Italian dishes"
"er_sweep","1","p","0.5","6","1","Assertive","9","1","pineapple's sweetness can balance the savory flavors of cheese and meat, and its popularity in Hawaiian and Italian dishes is a testament to its versatility as a pizza topping"
"er_sweep","1","p","0.5","7","1","Assertive","9","0","pineapple adds a sweet and tangy flavor to traditional pizza, and its versatility in different cuisines makes it a fun and unique topping option"
"er_sweep","1","p","0.5","8","1","Assertive","9","0","pineapple adds a unique flavor dimension to traditional pizza, and its sweetness can balance out savory toppings, making it a fun and refreshing twist on classic pizza flavors"
"er_sweep","1","p","0.5","9","1","Assertive","9","0",""
"er_sweep","1","p","0.5","10","1","Assertive","9","0",""
"er_sweep","1","p","0.5","11","1","Assertive","9","0",""
"er_sweep","1","p","0.5","12","1","Assertive","9","0","pineapple's sweetness can complement savory flavors, and its cultural significance is undeniable, but ultimately, personal taste plays a significant role in determining whether pineapple belongs on pizza"
"er_sweep","1","p","0.5","13","1","Assertive","9","0","pineapple's sweetness can complement savory flavors, and its cultural significance is undeniable, but ultimately, personal taste plays a significant role in determining whether pineapple belongs on pizza"
"er_sweep","1","p","0.5","14","1","Assertive","9","0",""
"er_sweep","1","p","0.5","15","1","Assertive","9","0",""
"er_sweep","1","p","0.5","0","2","Assertive","9","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that elevates the pizza experience"
"er_sweep","1","p","0.5","1","2","Assertive","9","0",""
"er_sweep","1","p","0.5","2","2","Assertive","9","0","pineapple's sweetness and juiciness clash with the savory flavors of cheese and sauce, creating an unbalanced and unappealing combination"
"er_sweep","1","p","0.5","3","2","Assertive","7","-2",""
"er_sweep","1","p","0.5","4","2","Assertive","7","0",""
"er_sweep","1","p","0.5","5","2","Assertive","7","0",""
"er_sweep","1","p","0.5","6","2","Assertive","7","0",""
"er_sweep","1","p","0.5","7","2","Assertive","7","0","pineapple adds a unique flavor dimension to traditional pizza, and its sweetness can balance out savory flavors, making it a fun and refreshing option for adventurous eaters"
"er_sweep","1","p","0.5","8","2","Assertive","8","1","while pineapple adds a unique flavor dimension, it can also be a polarizing topping, and personal taste plays a significant role in determining whether it belongs on pizza, making it a matter of personal preference"
"er_sweep","1","p","0.5","9","2","Assertive","9","1",""
"er_sweep","1","p","0.5","10","2","Assertive","8","-1",""
"er_sweep","1","p","0.5","11","2","Assertive","8","0",""
"er_sweep","1","p","0.5","12","2","Assertive","8","0","while its sweetness can add a unique twist to traditional flavors, it can also overpower other toppings and clash with savory flavors, making it a divisive topic that ultimately depends on personal taste"
"er_sweep","1","p","0.5","13","2","Assertive","9","1","while it may not be for everyone, pineapple adds a unique and refreshing twist to classic pizza flavors, and many people enjoy the combination of sweet and savory flavors"
"er_sweep","1","p","0.5","14","2","Assertive","10","1",""
"er_sweep","1","p","0.5","15","2","Assertive","10","0",""
"er_sweep","1","p","0.5","0","3","Assertive","2","0",""
"er_sweep","1","p","0.5","1","3","Assertive","2","0",""
"er_sweep","1","p","0.5","2","3","Assertive","2","0",""
"er_sweep","1","p","0.5","3","3","Assertive","2","0",""
"er_sweep","1","p","0.5","4","3","Assertive","2","0",""
"er_sweep","1","p","0.5","5","3","Assertive","2","0",""
"er_sweep","1","p","0.5","6","3","Assertive","2","0",""
"er_sweep","1","p","0.5","7","3","Assertive","2","0","pineapple adds a sweet and tangy flavor to traditional pizza, and its versatility in different cuisines makes it a fun and unique topping option"
"er_sweep","1","p","0.5","8","3","Assertive","8","6",""
"er_sweep","1","p","0.5","9","3","Assertive","8","0","pineapple adds a unique flavor dimension to traditional pizza, and its versatility in different cuisines makes it a fun and exciting option for pizza lovers"
"er_sweep","1","p","0.5","10","3","Assertive","8","0",""
"er_sweep","1","p","0.5","11","3","Assertive","8","0",""
"er_sweep","1","p","0.5","12","3","Assertive","9","1",""
"er_sweep","1","p","0.5","13","3","Assertive","9","0",""
"er_sweep","1","p","0.5","14","3","Assertive","9","0",""
"er_sweep","1","p","0.5","0","4","Assertive","6","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that's a classic pizza topping combination"
"er_sweep","1","p","0.5","1","4","Assertive","8","2","it's a matter of personal preference, and pineapple can add a unique flavor to the classic combination of cheese and sauce, but it's not for everyone, especially those who prefer a more traditional taste"
"er_sweep","1","p","0.5","2","4","Assertive","8","0",""
"er_sweep","1","p","0.5","3","4","Assertive","8","0",""
"er_sweep","1","p","0.5","4","4","Assertive","8","0",""
"er_sweep","1","p","0.5","5","4","Assertive","8","0",""
"er_sweep","1","p","0.5","6","4","Assertive","9","1","pineapple's sweetness can complement certain flavors on a pizza, and its popularity in some cuisines makes it a valid option for pizza enthusiasts"
"er_sweep","1","p","0.5","7","4","Assertive","8","-1",""
"er_sweep","1","p","0.5","8","4","Assertive","8","0","while pineapple can add a unique flavor dimension and balance out savory toppings, its sweetness can overpower other flavors, making it a polarizing topping"
"er_sweep","1","p","0.5","9","4","Assertive","9","1",""
"er_sweep","1","p","0.5","10","4","Assertive","8","-1",""
"er_sweep","1","p","0.5","11","4","Assertive","8","0",""
"er_sweep","1","p","0.5","12","4","Assertive","8","0",""
"er_sweep","1","p","0.5","13","4","Assertive","8","0","pineapple's sweetness can complement the savory flavors of cheese and meats, creating a harmonious balance of flavors"
"er_sweep","1","p","0.5","14","4","Assertive","9","1",""
"er_sweep","1","p","0.5","15","4","Assertive","9","0",""
"er_sweep","1","p","0.5","0","5","Assertive","7","0","pineapple's sweetness complements the savory flavors of cheese and sauce, creating a harmonious balance that elevates the pizza experience"
"er_sweep","1","p","0.5","1","5","Assertive","8","1",""
"er_sweep","1","p","0.5","2","5","Assertive","8","0",""
"er_sweep","1","p","0.5","3","5","Assertive","8","0",""
"er_sweep","1","p","0.5","4","5","Assertive","8","0",""
"er_sweep","1","p","0.5","5","5","Assertive","8","0",""
"er_sweep","1","p","0.5","6","5","Assertive","8","0",""
"er_sweep","1","p","0.5","7","5","Assertive","9","1","pineapple adds a sweet and tangy flavor to traditional pizza, and its versatility in different cuisines makes it a fun and unique topping option"
"er_sweep","1","p","0.5","8","5","Assertive","9","0",""
"er_sweep","1","p","0.5","9","5","Assertive","9","0",""
"er_sweep","1","p","0.5","10","5","Assertive","9","0",""
"er_sweep","1","p","0.5","11","5","Assertive","8","-1",""
"er_sweep","1","p","0.5","12","5","Assertive","8","0",""
"er_sweep","1","p","0.5","13","5","Assertive","8","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance of flavors that elevates the pizza experience"
"er_sweep","1","p","0.5","14","5","Assertive","9","1",""
"er_sweep","1","p","0.5","15","5","Assertive","9","0",""
"er_sweep","1","p","0.5","0","6","Assertive","9","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance of flavors that elevates the pizza experience"
"er_sweep","1","p","0.5","1","6","Assertive","9","0",""
"er_sweep","1","p","0.5","2","6","Assertive","9","0",""
"er_sweep","1","p","0.5","3","6","Assertive","9","0",""
"er_sweep","1","p","0.5","4","6","Assertive","9","0",""
"er_sweep","1","p","0.5","5","6","Assertive","9","0",""
"er_sweep","1","p","0.5","6","6","Assertive","9","0",""
"er_sweep","1","p","0.5","7","6","Assertive","8","-1","pineapple's sweetness can complement certain flavors on a pizza, and it's a matter of personal preference"
"er_sweep","1","p","0.5","8","6","Assertive","8","0","while pineapple adds a unique flavor dimension, it can also be a polarizing topping, and personal taste plays a significant role in determining whether it belongs on pizza"
"er_sweep","1","p","0.5","9","6","Assertive","8","0",""
"er_sweep","1","p","0.5","10","6","Assertive","8","0",""
"er_sweep","1","p","0.5","11","6","Assertive","8","0",""
"er_sweep","1","p","0.5","12","6","Assertive","8","0",""
"er_sweep","1","p","0.5","13","6","Assertive","9","1",""
"er_sweep","1","p","0.5","14","6","Assertive","9","0","pineapple can add a unique sweetness and savory flavor combination to traditional pizza, especially when paired with other toppings like ham or bacon"
"er_sweep","1","p","0.5","15","6","Assertive","9","0",""
"er_sweep","1","p","0.5","0","7","Assertive","6","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that enhances the overall pizza experience"
"er_sweep","1","p","0.5","1","7","Assertive","8","2",""
"er_sweep","1","p","0.5","2","7","Assertive","8","0",""
"er_sweep","1","p","0.5","3","7","Assertive","8","0",""
"er_sweep","1","p","0.5","4","7","Assertive","8","0",""
"er_sweep","1","p","0.5","5","7","Assertive","8","0",""
"er_sweep","1","p","0.5","6","7","Assertive","8","0",""
"er_sweep","1","p","0.5","7","7","Assertive","9","1","pineapple's sweetness can complement the savory flavors of cheese and sauce, creating a unique and tasty combination"
"er_sweep","1","p","0.5","8","7","Assertive","8","-1",""
"er_sweep","1","p","0.5","9","7","Assertive","8","0",""
"er_sweep","1","p","0.5","10","7","Assertive","8","0",""
"er_sweep","1","p","0.5","11","7","Assertive","8","0",""
"er_sweep","1","p","0.5","12","7","Assertive","9","1",""
"er_sweep","1","p","0.5","13","7","Assertive","10","1",""
"er_sweep","1","p","0.5","14","7","Assertive","10","0",""
"er_sweep","1","p","0.5","0","8","Assertive","10","0","pineapple's sweetness complements the savory flavors of cheese and sauce, creating a harmonious balance that enhances the overall pizza experience"
"er_sweep","1","p","0.5","1","8","Assertive","8","-2",""
"er_sweep","1","p","0.5","2","8","Assertive","8","0",""
"er_sweep","1","p","0.5","3","8","Assertive","8","0",""
"er_sweep","1","p","0.5","4","8","Assertive","8","0",""
"er_sweep","1","p","0.5","5","8","Assertive","8","0",""
"er_sweep","1","p","0.5","6","8","Assertive","9","1",""
"er_sweep","1","p","0.5","7","8","Assertive","9","0","pineapple adds a sweet and tangy flavor to traditional pizza, and its versatility in different cuisines makes it a fun and unique topping option"
"er_sweep","1","p","0.5","8","8","Assertive","8","-1","pineapple adds a unique flavor dimension to traditional pizza, but its sweetness can overpower other toppings, making it a polarizing topping that may not be suitable for every pizza style"
"er_sweep","1","p","0.5","9","8","Assertive","9","1",""
"er_sweep","1","p","0.5","10","8","Assertive","9","0","while pineapple adds a unique flavor dimension, its sweetness can overpower other toppings and may not be suitable for every pizza style, making it a matter of personal preference"
"er_sweep","1","p","0.5","11","8","Assertive","8","-1",""
"er_sweep","1","p","0.5","12","8","Assertive","8","0",""
"er_sweep","1","p","0.5","13","8","Assertive","8","0",""
"er_sweep","1","p","0.5","14","8","Assertive","9","1",""
"er_sweep","1","p","0.5","0","9","Assertive","4","0",""
"er_sweep","1","p","0.5","1","9","Assertive","7","3",""
"er_sweep","1","p","0.5","2","9","Assertive","9","2",""
"er_sweep","1","p","0.5","3","9","Assertive","9","0",""
"er_sweep","1","p","0.5","4","9","Assertive","9","0",""
"er_sweep","1","p","0.5","5","9","Assertive","9","0",""
"er_sweep","1","p","0.5","6","9","Assertive","9","0",""
"er_sweep","1","p","0.5","7","9","Assertive","9","0",""
"er_sweep","1","p","0.5","8","9","Assertive","8","-1","pineapple adds a unique flavor dimension to traditional pizza, and its sweetness can balance out savory toppings, making it a fun and versatile topping option that appeals to a wide range of palates"
"er_sweep","1","p","0.5","9","9","Assertive","9","1","while its sweetness can overpower other toppings, its unique flavor dimension and versatility in different cuisines make it a refreshing twist on traditional pizza flavors, and its inclusion is ultimately a matter of personal preference"
"er_sweep","1","p","0.5","10","9","Assertive","9","0",""
"er_sweep","1","p","0.5","11","9","Assertive","9","0",""
"er_sweep","1","p","0.5","12","9","Assertive","9","0",""
"er_sweep","1","p","0.5","13","9","Assertive","9","0",""
"er_sweep","1","p","0.5","14","9","Assertive","9","0",""
"er_sweep","1","p","0.5","0","10","Assertive","9","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that's a classic combination in many pizza styles"
"er_sweep","1","p","0.5","1","10","Assertive","8","-1",""
"er_sweep","1","p","0.5","2","10","Assertive","8","0",""
"er_sweep","1","p","0.5","3","10","Assertive","8","0",""
"er_sweep","1","p","0.5","4","10","Assertive","8","0",""
"er_sweep","1","p","0.5","5","10","Assertive","8","0",""
"er_sweep","1","p","0.5","6","10","Assertive","8","0",""
"er_sweep","1","p","0.5","7","10","Assertive","9","1","pineapple's sweetness can complement certain flavors on a pizza, and its popularity in some cuisines is a testament to its versatility"
"er_sweep","1","p","0.5","8","10","Assertive","8","-1",""
"er_sweep","1","p","0.5","9","10","Assertive","8","0",""
"er_sweep","1","p","0.5","10","10","Assertive","8","0",""
"er_sweep","1","p","0.5","11","10","Assertive","8","0",""
"er_sweep","1","p","0.5","12","10","Assertive","8","0",""
"er_sweep","1","p","0.5","13","10","Assertive","8","0",""
"er_sweep","1","p","0.5","14","10","Assertive","9","1",""
"er_sweep","1","p","0.5","0","11","Assertive","8","0","pineapple's sweetness and juiciness complement the savory flavors of cheese and sauce, creating a harmonious balance that's a classic combination in Hawaiian-style pizza"
"er_sweep","1","p","0.5","1","11","Assertive","9","1",""
"er_sweep","1","p","0.5","2","11","Assertive","9","0","pineapple's sweetness and juiciness clash with the savory flavors of cheese and sauce, creating an unbalanced and unappealing combination"
"er_sweep","1","p","0.5","3","11","Assertive","8","-1",""
"er_sweep","1","p","0.5","4","11","Assertive","8","0","while I understand the concerns about texture and flavor, I believe that personal taste plays a significant role in this debate"
"er_sweep","1","p","0.5","5","11","Assertive","9","1","while I understand the concerns about texture and flavor, I believe that personal taste plays a significant role in this debate"
"er_sweep","1","p","0.5","6","11","Assertive","8","-1",""
"er_sweep","1","p","0.5","7","11","Assertive","9","1",""
"er_sweep","1","p","0.5","8","11","Assertive","9","0","while pineapple adds a unique flavor dimension, it can also be a polarizing topping, and personal taste plays a significant role in determining whether it belongs on pizza, making it a matter of personal preference"
"er_sweep","1","p","0.5","9","11","Assertive","9","0","pineapple adds a unique flavor dimension, but personal taste plays a significant role in determining whether it belongs on pizza"
"er_sweep","1","p","0.5","10","11","Assertive","9","0",""
"er_sweep","1","p","0.5","11","11","Assertive","9","0",""
"er_sweep","1","p","0.5","12","11","Assertive","9","0",""
"er_sweep","1","p","0.5","13","11","Assertive","9","0",""
"er_sweep","1","p","0.5","14","11","Assertive","9","0",""
"er_sweep","1","p","0.5","15","11","Assertive","9","0",""
"er_sweep","1","p","0.5","0","12","Aggressive","1","0",""
"er_sweep","1","p","0.5","1","12","Aggressive","1","0",""
"er_sweep","1","p","0.5","2","12","Aggressive","1","0",""
"er_sweep","1","p","0.5","3","12","Aggressive","1","0",""
"er_sweep","1","p","0.5","4","12","Aggressive","1","0",""
"er_sweep","1","p","0.5","5","12","Aggressive","1","0",""
"er_sweep","1","p","0.5","6","12","Aggressive","1","0","it's a matter of personal preference and cultural diversity"
"er_sweep","1","p","0.5","7","12","Aggressive","2","1",""
"er_sweep","1","p","0.5","8","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","9","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","10","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","11","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","12","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","13","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","14","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","15","12","Aggressive","2","0",""
"er_sweep","1","p","0.5","0","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","1","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","2","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","3","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","4","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","5","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","6","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","7","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","8","13","Aggressive","7","0",""
"er_sweep","1","p","0.5","9","13","Aggressive","9","2",""
"er_sweep","1","p","0.5","10","13","Aggressive","9","0",""
"er_sweep","1","p","0.5","11","13","Aggressive","9","0",""
"er_sweep","1","p","0.5","12","13","Aggressive","9","0",""
"er_sweep","1","p","0.5","13","13","Aggressive","9","0",""
"er_sweep","1","p","0.5","14","13","Aggressive","9","0",""
"er_sweep","1","p","0.5","15","13","Aggressive","9","0",""
"er_sweep","1","p","0.5","0","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","1","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","2","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","3","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","4","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","5","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","6","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","7","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","8","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","9","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","10","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","11","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","12","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","13","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","14","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","15","14","Aggressive","6","0",""
"er_sweep","1","p","0.5","0","15","Aggressive","5","0",""
"er_sweep","1","p","0.5","1","15","Aggressive","5","0",""
"er_sweep","1","p","0.5","2","15","Aggressive","5","0",""
"er_sweep","1","p","0.5","3","15","Aggressive","5","0",""
"er_sweep","1","p","0.5","4","15","Aggressive","5","0",""
"er_sweep","1","p","0.5","5","15","Aggressive","5","0",""
"er_sweep","1","p","0.5","6","15","Aggressive","5","0",""
"er_sweep","1","p","0.5","7","15","Aggressive","5","0","while pineapple can be a tasty addition to pizza, it's not a necessary or traditional topping, and many people may not enjoy it"
"er_sweep","1","p","0.5","8","15","Aggressive","7","2","pineapple adds a unique and refreshing twist to traditional pizza flavors, and its sweetness complements the savory flavors of cheese and sauce, making it a divisive topic that can be enjoyed by many, but not everyone"
"er_sweep","1","p","0.5","9","15","Aggressive","9","2","pineapple adds a unique flavor dimension to traditional pizza, and its versatility in different cuisines makes it a fun and interesting topping option, but personal taste plays a significant role in determining whether it belongs on pizza, and while some people love it, others can't stand the sweetness"
"er_sweep","1","p","0.5","10","15","Aggressive","9","0",""
"er_sweep","1","p","0.5","11","15","Aggressive","9","0",""
"er_sweep","1","p","0.5","12","15","Aggressive","9","0",""
"er_sweep","1","p","0.5","13","15","Aggressive","9","0",""
"er_sweep","1","p","0.5","14","15","Aggressive","9","0",""
"er_sweep","1","p","0.5","15","15","Aggressive","9","0",""
"er_sweep","1","p","0.5","0","16","Aggressive","3","0",""
"er_sweep","1","p","0.5","1","16","Aggressive","3","0",""
"er_sweep","1","p","0.5","2","16","Aggressive","3","0",""
"er_sweep","1","p","0.5","3","16","Aggressive","3","0",""
"er_sweep","1","p","0.5","4","16","Aggressive","3","0",""
